file,pass name,time,block_duplicate_reload,block_duplicate_spill,block_size,block_too_big,comprehensions,cost,immutable_arrays,include_functor,labeled_tuples,module_strengthening,num_groups,reload,spill,tried_to_vectorize_blocks,vectorized_block
,,s,,,,,,,,,,,,,,,
regalloc_gi.ml,generate/compile_phrases/regalloc/cfg/cfg_ls,0.001,0,0,,,,,,,,,,0,0,,
regalloc_rewrite.ml,typing,0.074,,,,,0,,0,0,0,0,,,,,
regalloc_rewrite.ml,generate/compile_phrases/regalloc/cfgize,0.004,0,0,,,,,,,,,,0,0,,
regalloc_rewrite.ml,generate/compile_phrases/regalloc/cfg/vectorize,0.005,0,0,,,,,,,,,,0,0,,
regalloc_rewrite.ml,generate/compile_phrases/regalloc/cfg/vectorize/vectorize_block,0.003,,,2128,,,-2,,,,,2,,,356,1
regalloc_rewrite.ml,generate/compile_phrases/regalloc/cfg/cfg_polling,,0,0,,,,,,,,,,0,0,,
regalloc_rewrite.ml,generate/compile_phrases/regalloc/cfg/cfg_deadcode,0.002,0,0,,,,,,,,,,0,0,,
regalloc_rewrite.ml,generate/compile_phrases/regalloc/cfg/cfg_irc,0.031,0,0,,,,,,,,,,313,202,,
regalloc_rewrite.ml,generate/compile_phrases/regalloc/cfg/cfg_validate_description,0.014,0,0,,,,,,,,,,313,202,,
regalloc_rewrite.ml,generate/compile_phrases/regalloc/cfg/cfg_simplify,0.003,0,0,,,,,,,,,,313,202,,
regalloc_rewrite.ml,generate/compile_phrases/regalloc/cfg/peephole_optimize_cfg,0.003,0,0,,,,,,,,,,311,190,,
regalloc_rewrite.ml,generate/compile_phrases/regalloc/cfg/save_cfg,,0,0,,,,,,,,,,311,190,,
regalloc_rewrite.ml,generate/compile_phrases/regalloc/cfg/cfg_reorder_blocks,,0,0,,,,,,,,,,311,190,,
regalloc_rewrite.ml,generate/compile_phrases/regalloc/cfg/cfg_ls,,0,0,,,,,,,,,,0,0,,
regalloc_ls.ml,typing,0.078,,,,,0,,0,0,0,0,,,,,
regalloc_ls.ml,generate/compile_phrases/regalloc/cfgize,0.004,0,0,,,,,,,,,,0,0,,
regalloc_ls.ml,generate/compile_phrases/regalloc/cfg/vectorize,0.005,0,0,,,,,,,,,,0,0,,
regalloc_ls.ml,generate/compile_phrases/regalloc/cfg/vectorize/vectorize_block,0.004,,,2038,,,,,,,,,,,294,
regalloc_ls.ml,generate/compile_phrases/regalloc/cfg/cfg_polling,,0,0,,,,,,,,,,0,0,,
regalloc_ls.ml,generate/compile_phrases/regalloc/cfg/cfg_deadcode,0.002,0,0,,,,,,,,,,0,0,,
regalloc_ls.ml,generate/compile_phrases/regalloc/cfg/cfg_irc,0.019,0,0,,,,,,,,,,176,111,,
regalloc_ls.ml,generate/compile_phrases/regalloc/cfg/cfg_validate_description,0.014,0,0,,,,,,,,,,176,111,,
regalloc_ls.ml,generate/compile_phrases/regalloc/cfg/cfg_simplify,0.002,0,0,,,,,,,,,,176,111,,
regalloc_ls.ml,generate/compile_phrases/regalloc/cfg/peephole_optimize_cfg,0.001,0,0,,,,,,,,,,176,106,,
regalloc_ls.ml,generate/compile_phrases/regalloc/cfg/save_cfg,,0,0,,,,,,,,,,176,106,,
regalloc_ls.ml,generate/compile_phrases/regalloc/cfg/cfg_reorder_blocks,,0,0,,,,,,,,,,176,106,,
regalloc_ls.ml,generate/compile_phrases/regalloc/cfg/cfg_ls,0.001,0,0,,,,,,,,,,0,0,,
regalloc_split.ml,typing,0.095,,,,,0,,0,0,0,0,,,,,
regalloc_split.ml,generate/compile_phrases/regalloc/cfgize,0.005,0,0,,,,,,,,,,0,0,,
regalloc_split.ml,generate/compile_phrases/regalloc/cfg/vectorize,0.006,0,0,,,,,,,,,,0,0,,
regalloc_split.ml,generate/compile_phrases/regalloc/cfg/vectorize/vectorize_block,0.005,,,2485,,,-14,,,,,14,,,366,2
regalloc_split.ml,generate/compile_phrases/regalloc/cfg/cfg_polling,,0,0,,,,,,,,,,0,0,,
regalloc_split.ml,generate/compile_phrases/regalloc/cfg/cfg_deadcode,0.002,0,0,,,,,,,,,,0,0,,
regalloc_split.ml,generate/compile_phrases/regalloc/cfg/cfg_irc,0.028,0,0,,,,,,,,,,294,179,,
regalloc_split.ml,generate/compile_phrases/regalloc/cfg/cfg_validate_description,0.019,0,0,,,,,,,,,,294,179,,
regalloc_split.ml,generate/compile_phrases/regalloc/cfg/cfg_simplify,0.004,0,0,,,,,,,,,,294,179,,
regalloc_split.ml,generate/compile_phrases/regalloc/cfg/peephole_optimize_cfg,0.002,0,0,,,,,,,,,,294,179,,
regalloc_split.ml,generate/compile_phrases/regalloc/cfg/save_cfg,0.001,0,0,,,,,,,,,,294,179,,
regalloc_split.ml,generate/compile_phrases/regalloc/cfg/cfg_reorder_blocks,,0,0,,,,,,,,,,294,179,,
regalloc_split.ml,generate/compile_phrases/regalloc/cfg/cfg_ls,,0,0,,,,,,,,,,0,0,,
regalloc_irc_state.ml,typing,0.111,,,,,0,,0,0,0,0,,,,,
regalloc_irc_state.ml,generate/compile_phrases/regalloc/cfgize,0.009,0,0,,,,,,,,,,0,0,,
regalloc_irc_state.ml,generate/compile_phrases/regalloc/cfg/vectorize,0.008,0,0,,,,,,,,,,0,0,,
regalloc_irc_state.ml,generate/compile_phrases/regalloc/cfg/vectorize/vectorize_block,0.006,,,4018,,,-10,,,,,10,,,586,1
regalloc_irc_state.ml,generate/compile_phrases/regalloc/cfg/cfg_polling,,0,0,,,,,,,,,,0,0,,
regalloc_irc_state.ml,generate/compile_phrases/regalloc/cfg/cfg_deadcode,0.003,0,0,,,,,,,,,,0,0,,
regalloc_irc_state.ml,generate/compile_phrases/regalloc/cfg/cfg_irc,0.029,0,0,,,,,,,,,,223,122,,
regalloc_irc_state.ml,generate/compile_phrases/regalloc/cfg/cfg_validate_description,0.017,0,0,,,,,,,,,,224,123,,
regalloc_irc_state.ml,generate/compile_phrases/regalloc/cfg/cfg_simplify,0.004,0,0,,,,,,,,,,224,123,,
regalloc_irc_state.ml,generate/compile_phrases/regalloc/cfg/peephole_optimize_cfg,0.001,0,0,,,,,,,,,,224,117,,
regalloc_irc_state.ml,generate/compile_phrases/regalloc/cfg/save_cfg,,0,0,,,,,,,,,,224,117,,
regalloc_irc_state.ml,generate/compile_phrases/regalloc/cfg/cfg_reorder_blocks,,0,0,,,,,,,,,,224,117,,
regalloc_irc_state.ml,generate/compile_phrases/regalloc/cfg/cfg_ls,,0,0,,,,,,,,,,1,1,,
regalloc_gi_utils.ml,typing,0.123,,,,,0,,0,0,0,0,,,,,
regalloc_gi_utils.ml,generate/compile_phrases/regalloc/cfgize,0.008,0,0,,,,,,,,,,0,0,,
regalloc_gi_utils.ml,generate/compile_phrases/regalloc/cfg/vectorize,0.011,0,0,,,,,,,,,,0,0,,
regalloc_gi_utils.ml,generate/compile_phrases/regalloc/cfg/vectorize/vectorize_block,0.008,,,3961,1,,-6,,,,,6,,,690,3
regalloc_gi_utils.ml,generate/compile_phrases/regalloc/cfg/cfg_polling,0.001,0,0,,,,,,,,,,0,0,,
regalloc_gi_utils.ml,generate/compile_phrases/regalloc/cfg/cfg_deadcode,0.004,0,0,,,,,,,,,,0,0,,
regalloc_gi_utils.ml,generate/compile_phrases/regalloc/cfg/cfg_irc,0.033,0,0,,,,,,,,,,218,174,,
regalloc_gi_utils.ml,generate/compile_phrases/regalloc/cfg/cfg_validate_description,0.016,0,0,,,,,,,,,,226,180,,
regalloc_gi_utils.ml,generate/compile_phrases/regalloc/cfg/cfg_simplify,0.006,0,0,,,,,,,,,,226,180,,
regalloc_gi_utils.ml,generate/compile_phrases/regalloc/cfg/peephole_optimize_cfg,0.003,0,0,,,,,,,,,,226,176,,
regalloc_gi_utils.ml,generate/compile_phrases/regalloc/cfg/save_cfg,0.001,0,0,,,,,,,,,,226,176,,
regalloc_gi_utils.ml,generate/compile_phrases/regalloc/cfg/cfg_reorder_blocks,0.001,0,0,,,,,,,,,,226,176,,
regalloc_gi_utils.ml,generate/compile_phrases/regalloc/cfg/cfg_ls,0.001,0,0,,,,,,,,,,8,6,,
selectgen.ml,typing,0.256,,,,,0,,0,0,0,0,,,,,
selectgen.ml,generate/compile_phrases/regalloc/cfgize,0.015,0,0,,,,,,,,,,0,0,,
selectgen.ml,generate/compile_phrases/regalloc/cfg/vectorize,0.019,0,0,,,,,,,,,,0,0,,
selectgen.ml,generate/compile_phrases/regalloc/cfg/vectorize/vectorize_block,0.016,,,7266,1,,-22,,,,,22,,,946,9
selectgen.ml,generate/compile_phrases/regalloc/cfg/cfg_polling,0.001,0,0,,,,,,,,,,0,0,,
selectgen.ml,generate/compile_phrases/regalloc/cfg/cfg_deadcode,0.008,0,0,,,,,,,,,,0,0,,
selectgen.ml,generate/compile_phrases/regalloc/cfg/cfg_irc,0.181,179,0,,,,,,,,,,1252,639,,
selectgen.ml,generate/compile_phrases/regalloc/cfg/cfg_validate_description,0.061,179,0,,,,,,,,,,1258,645,,
selectgen.ml,generate/compile_phrases/regalloc/cfg/cfg_simplify,0.009,179,0,,,,,,,,,,1258,645,,
selectgen.ml,generate/compile_phrases/regalloc/cfg/peephole_optimize_cfg,0.006,154,0,,,,,,,,,,1201,592,,
selectgen.ml,generate/compile_phrases/regalloc/cfg/save_cfg,0.001,154,0,,,,,,,,,,1201,592,,
selectgen.ml,generate/compile_phrases/regalloc/cfg/cfg_reorder_blocks,0.001,154,0,,,,,,,,,,1201,592,,
selectgen.ml,generate/compile_phrases/regalloc/cfg/cfg_ls,0.001,0,0,,,,,,,,,,6,6,,
regalloc_irc.ml,typing,0.116,,,,,0,,0,0,0,0,,,,,
regalloc_irc.ml,generate/compile_phrases/regalloc/cfgize,0.010,0,0,,,,,,,,,,0,0,,
regalloc_irc.ml,generate/compile_phrases/regalloc/cfg/vectorize,0.008,0,0,,,,,,,,,,0,0,,
regalloc_irc.ml,generate/compile_phrases/regalloc/cfg/vectorize/vectorize_block,0.006,,,3722,1,,,,,,,,,,614,
regalloc_irc.ml,generate/compile_phrases/regalloc/cfg/cfg_polling,0.001,0,0,,,,,,,,,,0,0,,
regalloc_irc.ml,generate/compile_phrases/regalloc/cfg/cfg_deadcode,0.004,0,0,,,,,,,,,,0,0,,
regalloc_irc.ml,generate/compile_phrases/regalloc/cfg/cfg_irc,0.054,0,0,,,,,,,,,,471,279,,
regalloc_irc.ml,generate/compile_phrases/regalloc/cfg/cfg_validate_description,0.023,0,0,,,,,,,,,,471,279,,
regalloc_irc.ml,generate/compile_phrases/regalloc/cfg/cfg_simplify,0.004,0,0,,,,,,,,,,471,279,,
regalloc_irc.ml,generate/compile_phrases/regalloc/cfg/peephole_optimize_cfg,0.002,0,0,,,,,,,,,,470,274,,
regalloc_irc.ml,generate/compile_phrases/regalloc/cfg/save_cfg,0.002,0,0,,,,,,,,,,470,274,,
regalloc_irc.ml,generate/compile_phrases/regalloc/cfg/cfg_reorder_blocks,,0,0,,,,,,,,,,470,274,,
regalloc_irc.ml,generate/compile_phrases/regalloc/cfg/cfg_ls,0.001,0,0,,,,,,,,,,0,0,,
regalloc_split_state.ml,typing,0.104,,,,,0,,0,0,0,0,,,,,
regalloc_split_state.ml,generate/compile_phrases/regalloc/cfgize,0.006,0,0,,,,,,,,,,0,0,,
regalloc_split_state.ml,generate/compile_phrases/regalloc/cfg/vectorize,0.007,0,0,,,,,,,,,,0,0,,
regalloc_split_state.ml,generate/compile_phrases/regalloc/cfg/vectorize/vectorize_block,0.005,,,3049,,,-6,,,,,6,,,477,2
regalloc_split_state.ml,generate/compile_phrases/regalloc/cfg/cfg_polling,0.001,0,0,,,,,,,,,,0,0,,
regalloc_split_state.ml,generate/compile_phrases/regalloc/cfg/cfg_deadcode,0.003,0,0,,,,,,,,,,0,0,,
regalloc_split_state.ml,generate/compile_phrases/regalloc/cfg/cfg_irc,0.037,0,0,,,,,,,,,,293,203,,
regalloc_split_state.ml,generate/compile_phrases/regalloc/cfg/cfg_validate_description,0.020,0,0,,,,,,,,,,293,203,,
regalloc_split_state.ml,generate/compile_phrases/regalloc/cfg/cfg_simplify,0.005,0,0,,,,,,,,,,293,203,,
regalloc_split_state.ml,generate/compile_phrases/regalloc/cfg/peephole_optimize_cfg,0.001,0,0,,,,,,,,,,293,197,,
regalloc_split_state.ml,generate/compile_phrases/regalloc/cfg/save_cfg,0.001,0,0,,,,,,,,,,293,197,,
regalloc_split_state.ml,generate/compile_phrases/regalloc/cfg/cfg_reorder_blocks,,0,0,,,,,,,,,,293,197,,
regalloc_split_state.ml,generate/compile_phrases/regalloc/cfg/cfg_ls,,0,0,,,,,,,,,,0,0,,
asmgen.ml,typing,0.159,,,,,0,,0,0,0,0,,,,,
asmgen.ml,generate/compile_phrases/regalloc/cfgize,0.010,0,0,,,,,,,,,,0,0,,
asmgen.ml,generate/compile_phrases/regalloc/cfg/vectorize,0.009,0,0,,,,,,,,,,0,0,,
asmgen.ml,generate/compile_phrases/regalloc/cfg/vectorize/vectorize_block,0.007,,,5475,,,-6,,,,,6,,,872,3
asmgen.ml,generate/compile_phrases/regalloc/cfg/cfg_polling,,0,0,,,,,,,,,,0,0,,
asmgen.ml,generate/compile_phrases/regalloc/cfg/cfg_deadcode,0.004,0,0,,,,,,,,,,0,0,,
asmgen.ml,generate/compile_phrases/regalloc/cfg/cfg_irc,0.031,0,0,,,,,,,,,,336,276,,
asmgen.ml,generate/compile_phrases/regalloc/cfg/cfg_validate_description,0.020,0,0,,,,,,,,,,340,280,,
asmgen.ml,generate/compile_phrases/regalloc/cfg/cfg_simplify,0.004,0,0,,,,,,,,,,340,280,,
asmgen.ml,generate/compile_phrases/regalloc/cfg/peephole_optimize_cfg,0.001,0,0,,,,,,,,,,340,277,,
asmgen.ml,generate/compile_phrases/regalloc/cfg/save_cfg,0.001,0,0,,,,,,,,,,340,277,,
asmgen.ml,generate/compile_phrases/regalloc/cfg/cfg_reorder_blocks,,0,0,,,,,,,,,,340,277,,
asmgen.ml,generate/compile_phrases/regalloc/cfg/cfg_ls,0.001,0,0,,,,,,,,,,4,4,,
cfg_selectgen.ml,typing,0.293,,,,,0,,0,0,0,0,,,,,
cfg_selectgen.ml,generate/compile_phrases/regalloc/cfgize,0.013,0,0,,,,,,,,,,0,0,,
cfg_selectgen.ml,generate/compile_phrases/regalloc/cfg/vectorize,0.022,0,0,,,,,,,,,,0,0,,
cfg_selectgen.ml,generate/compile_phrases/regalloc/cfg/vectorize/vectorize_block,0.018,,,8702,1,,-20,,,,,20,,,1141,7
cfg_selectgen.ml,generate/compile_phrases/regalloc/cfg/cfg_polling,0.001,0,0,,,,,,,,,,0,0,,
cfg_selectgen.ml,generate/compile_phrases/regalloc/cfg/cfg_deadcode,0.008,0,0,,,,,,,,,,0,0,,
cfg_selectgen.ml,generate/compile_phrases/regalloc/cfg/cfg_irc,0.167,175,0,,,,,,,,,,1455,711,,
cfg_selectgen.ml,generate/compile_phrases/regalloc/cfg/cfg_validate_description,0.073,175,0,,,,,,,,,,1461,717,,
cfg_selectgen.ml,generate/compile_phrases/regalloc/cfg/cfg_simplify,0.008,175,0,,,,,,,,,,1461,717,,
cfg_selectgen.ml,generate/compile_phrases/regalloc/cfg/peephole_optimize_cfg,0.004,148,0,,,,,,,,,,1404,671,,
cfg_selectgen.ml,generate/compile_phrases/regalloc/cfg/save_cfg,0.003,148,0,,,,,,,,,,1404,671,,
cfg_selectgen.ml,generate/compile_phrases/regalloc/cfg/cfg_reorder_blocks,0.001,148,0,,,,,,,,,,1404,671,,
cfg_selectgen.ml,generate/compile_phrases/regalloc/cfg/cfg_ls,,0,0,,,,,,,,,,6,6,,
middle_end/flambda2/from_lambda/closure_conversion.ml,typing,0.498,,,,,0,,0,0,0,0,,,,,
middle_end/flambda2/from_lambda/closure_conversion.ml,generate/compile_phrases/regalloc/cfgize,0.045,0,0,,,,,,,,,,0,0,,
middle_end/flambda2/from_lambda/closure_conversion.ml,generate/compile_phrases/regalloc/cfg/vectorize,0.061,0,0,,,,,,,,,,0,0,,
middle_end/flambda2/from_lambda/closure_conversion.ml,generate/compile_phrases/regalloc/cfg/vectorize/vectorize_block,0.049,,,21334,,,-84,,,,,84,,,2900,24
middle_end/flambda2/from_lambda/closure_conversion.ml,generate/compile_phrases/regalloc/cfg/cfg_polling,0.003,0,0,,,,,,,,,,0,0,,
middle_end/flambda2/from_lambda/closure_conversion.ml,generate/compile_phrases/regalloc/cfg/cfg_deadcode,0.024,0,0,,,,,,,,,,0,0,,
middle_end/flambda2/from_lambda/closure_conversion.ml,generate/compile_phrases/regalloc/cfg/cfg_irc,1.040,1,0,,,,,,,,,,3060,2309,,
middle_end/flambda2/from_lambda/closure_conversion.ml,generate/compile_phrases/regalloc/cfg/cfg_validate_description,0.206,1,0,,,,,,,,,,3060,2309,,
middle_end/flambda2/from_lambda/closure_conversion.ml,generate/compile_phrases/regalloc/cfg/cfg_simplify,0.032,1,0,,,,,,,,,,3060,2309,,
middle_end/flambda2/from_lambda/closure_conversion.ml,generate/compile_phrases/regalloc/cfg/peephole_optimize_cfg,0.013,1,0,,,,,,,,,,2980,2136,,
middle_end/flambda2/from_lambda/closure_conversion.ml,generate/compile_phrases/regalloc/cfg/save_cfg,0.008,1,0,,,,,,,,,,2980,2136,,
middle_end/flambda2/from_lambda/closure_conversion.ml,generate/compile_phrases/regalloc/cfg/cfg_reorder_blocks,0.003,1,0,,,,,,,,,,2980,2136,,
middle_end/flambda2/from_lambda/closure_conversion.ml,generate/compile_phrases/regalloc/cfg/cfg_ls,0.001,0,0,,,,,,,,,,0,0,,
regalloc_utils.ml,typing,0.144,,,,,0,,0,0,0,0,,,,,
regalloc_utils.ml,generate/compile_phrases/regalloc/cfgize,0.013,0,0,,,,,,,,,,0,0,,
regalloc_utils.ml,generate/compile_phrases/regalloc/cfg/vectorize,0.015,0,0,,,,,,,,,,0,0,,
regalloc_utils.ml,generate/compile_phrases/regalloc/cfg/vectorize/vectorize_block,0.012,,,7603,,,-64,,,,,64,,,1563,28
regalloc_utils.ml,generate/compile_phrases/regalloc/cfg/cfg_polling,0.001,0,0,,,,,,,,,,0,0,,
regalloc_utils.ml,generate/compile_phrases/regalloc/cfg/cfg_deadcode,0.005,0,0,,,,,,,,,,0,0,,
regalloc_utils.ml,generate/compile_phrases/regalloc/cfg/cfg_irc,0.051,0,0,,,,,,,,,,584,475,,
regalloc_utils.ml,generate/compile_phrases/regalloc/cfg/cfg_validate_description,0.029,0,0,,,,,,,,,,585,476,,
regalloc_utils.ml,generate/compile_phrases/regalloc/cfg/cfg_simplify,0.007,0,0,,,,,,,,,,585,476,,
regalloc_utils.ml,generate/compile_phrases/regalloc/cfg/peephole_optimize_cfg,0.002,0,0,,,,,,,,,,584,475,,
regalloc_utils.ml,generate/compile_phrases/regalloc/cfg/save_cfg,0.001,0,0,,,,,,,,,,584,475,,
regalloc_utils.ml,generate/compile_phrases/regalloc/cfg/cfg_reorder_blocks,0.001,0,0,,,,,,,,,,584,475,,
regalloc_utils.ml,generate/compile_phrases/regalloc/cfg/cfg_ls,,0,0,,,,,,,,,,1,1,,
vectorize.ml,typing,0.364,,,,,0,,0,0,0,0,,,,,
vectorize.ml,generate/compile_phrases/regalloc/cfgize,0.017,0,0,,,,,,,,,,0,0,,
vectorize.ml,generate/compile_phrases/regalloc/cfg/vectorize,0.021,0,0,,,,,,,,,,0,0,,
vectorize.ml,generate/compile_phrases/regalloc/cfg/vectorize/vectorize_block,0.016,,,12430,1,,-50,,,,,50,,,2078,22
vectorize.ml,generate/compile_phrases/regalloc/cfg/cfg_polling,0.001,0,0,,,,,,,,,,0,0,,
vectorize.ml,generate/compile_phrases/regalloc/cfg/cfg_deadcode,0.009,0,0,,,,,,,,,,0,0,,
vectorize.ml,generate/compile_phrases/regalloc/cfg/cfg_irc,0.067,0,0,,,,,,,,,,864,618,,
vectorize.ml,generate/compile_phrases/regalloc/cfg/cfg_validate_description,0.050,0,0,,,,,,,,,,870,624,,
vectorize.ml,generate/compile_phrases/regalloc/cfg/cfg_simplify,0.011,0,0,,,,,,,,,,870,624,,
vectorize.ml,generate/compile_phrases/regalloc/cfg/peephole_optimize_cfg,0.004,0,0,,,,,,,,,,870,610,,
vectorize.ml,generate/compile_phrases/regalloc/cfg/save_cfg,0.002,0,0,,,,,,,,,,870,610,,
vectorize.ml,generate/compile_phrases/regalloc/cfg/cfg_reorder_blocks,0.001,0,0,,,,,,,,,,870,610,,
vectorize.ml,generate/compile_phrases/regalloc/cfg/cfg_ls,0.001,0,0,,,,,,,,,,6,6,,
emit.ml,typing,0.390,,,,,0,,0,0,0,0,,,,,
emit.ml,generate/compile_phrases/regalloc/cfgize,0.045,0,0,,,,,,,,,,0,0,,
emit.ml,generate/compile_phrases/regalloc/cfg/vectorize,0.036,0,0,,,,,,,,,,0,0,,
emit.ml,generate/compile_phrases/regalloc/cfg/vectorize/vectorize_block,0.024,,,19845,1,,-2,,,,,2,,,3356,1
emit.ml,generate/compile_phrases/regalloc/cfg/cfg_polling,0.002,0,0,,,,,,,,,,0,0,,
emit.ml,generate/compile_phrases/regalloc/cfg/cfg_deadcode,0.021,0,0,,,,,,,,,,0,0,,
emit.ml,generate/compile_phrases/regalloc/cfg/cfg_irc,0.431,17,1,,,,,,,,,,1849,831,,
emit.ml,generate/compile_phrases/regalloc/cfg/cfg_validate_description,0.119,51,1,,,,,,,,,,1924,868,,
emit.ml,generate/compile_phrases/regalloc/cfg/cfg_simplify,0.025,51,1,,,,,,,,,,1924,868,,
emit.ml,generate/compile_phrases/regalloc/cfg/peephole_optimize_cfg,0.007,44,1,,,,,,,,,,1892,864,,
emit.ml,generate/compile_phrases/regalloc/cfg/save_cfg,0.002,44,1,,,,,,,,,,1892,864,,
emit.ml,generate/compile_phrases/regalloc/cfg/cfg_reorder_blocks,0.002,44,1,,,,,,,,,,1892,864,,
emit.ml,generate/compile_phrases/regalloc/cfg/cfg_ls,0.007,34,0,,,,,,,,,,75,37,,
zero_alloc_checker.ml,typing,0.324,,,,,0,,0,0,0,0,,,,,
zero_alloc_checker.ml,generate/compile_phrases/regalloc/cfgize,0.032,0,0,,,,,,,,,,0,0,,
zero_alloc_checker.ml,generate/compile_phrases/regalloc/cfg/vectorize,0.045,0,0,,,,,,,,,,0,0,,
zero_alloc_checker.ml,generate/compile_phrases/regalloc/cfg/vectorize/vectorize_block,0.034,,,16273,,,-116,,,,,116,,,3167,49
zero_alloc_checker.ml,generate/compile_phrases/regalloc/cfg/cfg_polling,0.003,0,0,,,,,,,,,,0,0,,
zero_alloc_checker.ml,generate/compile_phrases/regalloc/cfg/cfg_deadcode,0.014,0,0,,,,,,,,,,0,0,,
zero_alloc_checker.ml,generate/compile_phrases/regalloc/cfg/cfg_irc,0.126,0,0,,,,,,,,,,1334,961,,
zero_alloc_checker.ml,generate/compile_phrases/regalloc/cfg/cfg_validate_description,0.075,2,0,,,,,,,,,,1354,977,,
zero_alloc_checker.ml,generate/compile_phrases/regalloc/cfg/cfg_simplify,0.019,2,0,,,,,,,,,,1354,977,,
zero_alloc_checker.ml,generate/compile_phrases/regalloc/cfg/peephole_optimize_cfg,0.006,1,0,,,,,,,,,,1353,975,,
zero_alloc_checker.ml,generate/compile_phrases/regalloc/cfg/save_cfg,0.011,1,0,,,,,,,,,,1353,975,,
zero_alloc_checker.ml,generate/compile_phrases/regalloc/cfg/cfg_reorder_blocks,0.004,1,0,,,,,,,,,,1353,975,,
zero_alloc_checker.ml,generate/compile_phrases/regalloc/cfg/cfg_ls,0.004,2,0,,,,,,,,,,20,16,,
regalloc_validate.ml,typing,0.225,,,,,0,,0,0,0,0,,,,,
regalloc_validate.ml,generate/compile_phrases/regalloc/cfgize,0.024,0,0,,,,,,,,,,0,0,,
regalloc_validate.ml,generate/compile_phrases/regalloc/cfg/vectorize,0.026,0,0,,,,,,,,,,0,0,,
regalloc_validate.ml,generate/compile_phrases/regalloc/cfg/vectorize/vectorize_block,0.019,,,12452,,,-82,,,,,82,,,2536,41
regalloc_validate.ml,generate/compile_phrases/regalloc/cfg/cfg_polling,0.002,0,0,,,,,,,,,,0,0,,
regalloc_validate.ml,generate/compile_phrases/regalloc/cfg/cfg_deadcode,0.011,0,0,,,,,,,,,,0,0,,
regalloc_validate.ml,generate/compile_phrases/regalloc/cfg/cfg_irc,0.085,1,0,,,,,,,,,,1118,783,,
regalloc_validate.ml,generate/compile_phrases/regalloc/cfg/cfg_validate_description,0.058,1,0,,,,,,,,,,1118,783,,
regalloc_validate.ml,generate/compile_phrases/regalloc/cfg/cfg_simplify,0.015,1,0,,,,,,,,,,1118,783,,
regalloc_validate.ml,generate/compile_phrases/regalloc/cfg/peephole_optimize_cfg,0.007,0,0,,,,,,,,,,1117,778,,
regalloc_validate.ml,generate/compile_phrases/regalloc/cfg/save_cfg,0.002,0,0,,,,,,,,,,1117,778,,
regalloc_validate.ml,generate/compile_phrases/regalloc/cfg/cfg_reorder_blocks,0.003,0,0,,,,,,,,,,1117,778,,
regalloc_validate.ml,generate/compile_phrases/regalloc/cfg/cfg_ls,,0,0,,,,,,,,,,0,0,,
typecore.ml,typing,01.890,,,,,0,,0,0,0,0,,,,,
typecore.ml,generate/compile_phrases/regalloc/cfgize,00.136,0,0,,,,,,,,,,0,0,,
typecore.ml,generate/compile_phrases/regalloc/cfg/vectorize,00.201,0,0,,,,,,,,,,0,0,,
typecore.ml,generate/compile_phrases/regalloc/cfg/vectorize/vectorize_block,00.156,,,59818,1,,-416,,,,,416,,,9191,135
typecore.ml,generate/compile_phrases/regalloc/cfg/cfg_polling,00.016,0,0,,,,,,,,,,0,0,,
typecore.ml,generate/compile_phrases/regalloc/cfg/cfg_deadcode,00.065,0,0,,,,,,,,,,0,0,,
typecore.ml,generate/compile_phrases/regalloc/cfg/cfg_irc,01.279,201,2,,,,,,,,,,7182,4190,,
typecore.ml,generate/compile_phrases/regalloc/cfg/cfg_validate_description,00.461,201,2,,,,,,,,,,7200,4201,,
typecore.ml,generate/compile_phrases/regalloc/cfg/cfg_simplify,00.086,201,2,,,,,,,,,,7200,4201,,
typecore.ml,generate/compile_phrases/regalloc/cfg/peephole_optimize_cfg,00.029,168,2,,,,,,,,,,7059,3978,,
typecore.ml,generate/compile_phrases/regalloc/cfg/save_cfg,00.020,168,2,,,,,,,,,,7059,3978,,
typecore.ml,generate/compile_phrases/regalloc/cfg/cfg_reorder_blocks,00.012,168,2,,,,,,,,,,7059,3978,,
typecore.ml,generate/compile_phrases/regalloc/cfg/cfg_ls,00.004,0,0,,,,,,,,,,18,11,,
cmm_helpers.ml,typing,0.467,,,,,0,,0,0,0,0,,,,,
cmm_helpers.ml,generate/compile_phrases/regalloc/cfgize,0.032,0,0,,,,,,,,,,0,0,,
cmm_helpers.ml,generate/compile_phrases/regalloc/cfg/vectorize,0.046,0,0,,,,,,,,,,0,0,,
cmm_helpers.ml,generate/compile_phrases/regalloc/cfg/vectorize/vectorize_block,0.035,,,25031,3,,-54,,,,,54,,,3517,23
cmm_helpers.ml,generate/compile_phrases/regalloc/cfg/cfg_polling,0.003,0,0,,,,,,,,,,0,0,,
cmm_helpers.ml,generate/compile_phrases/regalloc/cfg/cfg_deadcode,0.015,0,0,,,,,,,,,,0,0,,
cmm_helpers.ml,generate/compile_phrases/regalloc/cfg/cfg_irc,0.147,1,0,,,,,,,,,,1564,1171,,
cmm_helpers.ml,generate/compile_phrases/regalloc/cfg/cfg_validate_description,0.100,1,0,,,,,,,,,,1611,1201,,
cmm_helpers.ml,generate/compile_phrases/regalloc/cfg/cfg_simplify,0.022,1,0,,,,,,,,,,1611,1201,,
cmm_helpers.ml,generate/compile_phrases/regalloc/cfg/peephole_optimize_cfg,0.014,0,0,,,,,,,,,,1604,1184,,
